9.091203e+01 1.308084e+02
1.057580e+00  3.468888e-01
1.028883e+00  3.349518e-01
8.258659e-01  2.775811e-01
6.221319e-01  1.937326e-01
7.627972e-01  2.559248e-01
1.075496e+00  3.325158e-01
9.592328e-01  3.017699e-01
9.440683e-01  2.674417e-01
6.384052e-01  2.098894e-01
7.412287e-01  1.880880e-01
9.440683e-01  2.674417e-01
9.592328e-01  3.017699e-01
7.412287e-01  1.880880e-01
6.384052e-01  2.098894e-01
8.258659e-01  2.775811e-01
1.028883e+00  3.349518e-01
7.627972e-01  2.559248e-01
6.221319e-01  1.937326e-01
6.484898e-01  1.950325e-01
7.781649e-01  1.696211e-01
9.316233e-01  2.624692e-01
7.099451e-01  6.928380e-02
8.714756e-01  2.789909e-02
9.932494e-01  3.105312e-01
9.932494e-01  3.105312e-01
8.714756e-01  2.789909e-02
9.316233e-01  2.624692e-01
7.781649e-01  1.696211e-01
1.105382e+00  1.982251e-01
9.357404e-01  1.309179e-01
1.069873e+00  3.296219e-01
7.616449e-01  1.836758e-01
9.539957e-01  2.282636e-01
9.984337e-01  2.034431e-01
8.258847e-01  1.563172e-01
1.055159e+00  3.243707e-01
1.061513e+00  2.198964e-01
7.978063e-01  1.282124e-01
7.212095e-01  1.711489e-01
1.014893e+00  2.332607e-01
9.063990e-01  2.686444e-01
1.198836e+00  2.723508e-01
1.216308e+00  3.202019e-01
8.158206e-01  8.317497e-02
7.401346e-01  7.842509e-02
1.177978e+00  4.673445e-01
1.131476e+00  3.757818e-01
8.549344e-01  2.232973e-01
8.707546e-01  9.337531e-02
1.216880e+00  3.073731e-01
1.063252e+00  3.340028e-01
9.539957e-01  2.282636e-01
7.616449e-01  1.836758e-01
8.258847e-01  1.563172e-01
9.984337e-01  2.034431e-01
9.554099e-01  3.015674e-01
6.789010e-01  1.610763e-01
1.151654e+00  2.760384e-01
1.159467e+00  2.634466e-01
7.127133e-01  1.542452e-01
1.029168e+00  4.901727e-01
1.159471e+00  4.144759e-01
8.219992e-01  9.295822e-02
1.099044e+00  2.653738e-01
7.090981e-01  1.579819e-01
1.027254e+00  2.066466e-01
1.199749e+00  2.713184e-01
9.150895e-01  6.141882e-03
1.219961e+00  5.889837e-01
1.050865e+00  7.405497e-03
1.029168e+00  4.901727e-01
7.590708e-01  1.142250e-01
1.099044e+00  2.653738e-01
1.159471e+00  4.144759e-01
